Event, Reactor, Source, Destination, Elapsed Logical Time, Microstep, Elapsed Physical Time, Trigger, Extra Delay
Reaction starts, s4, 0, 0, 0, 0, 509576, NO TRIGGER, -9223372036854775808
Reaction ends, s4, 0, 0, 0, 0, 510590, NO TRIGGER, -9223372036854775808
Reaction starts, ns_federate__plant_2, 0, 0, 0, 0, 511472, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__plant_2, 0, 0, 0, 0, 512064, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 0, 0, 512281, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 0, 0, 1944727, NO TRIGGER, 0
Worker wait starts, NO REACTOR, 0, -1, 0, 0, 1944986, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 300000000, 0, 301136922, NO TRIGGER, 0
Reaction starts, s4, 0, 1, 300000000, 0, 301138026, NO TRIGGER, -9223372036854775808
Reaction ends, s4, 0, 1, 300000000, 0, 301138415, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 300000000, 0, 301139262, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 300000000, 0, 301472560, NO TRIGGER, 0
Reaction starts, nr_federate__s4_1, 0, 0, 300000000, 0, 301473070, NO TRIGGER, -9223372036854775808
Reaction ends, nr_federate__s4_1, 0, 0, 300000000, 0, 301473976, NO TRIGGER, -9223372036854775808
Reaction starts, s4, 0, 2, 300000000, 0, 301474508, NO TRIGGER, -9223372036854775808
Reaction ends, s4, 0, 2, 300000000, 0, 301474673, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 300000000, 0, 301475046, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 300000000, 0, 301475201, NO TRIGGER, 0
Worker wait starts, NO REACTOR, 0, -1, 300000000, 0, 301475305, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 300000000, 0, 301763489, NO TRIGGER, 0
Reaction starts, nr_federate__s4_2, 0, 0, 300000000, 0, 301765407, NO TRIGGER, -9223372036854775808
Reaction ends, nr_federate__s4_2, 0, 0, 300000000, 0, 301766620, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 300000000, 0, 301767257, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 300000000, 0, 301767505, NO TRIGGER, 0
Reaction starts, s4, 0, 4, 300000000, 0, 301767767, NO TRIGGER, -9223372036854775808
Reaction ends, s4, 0, 4, 300000000, 0, 301767998, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 300000000, 0, 301768564, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 300000000, 0, 301768708, NO TRIGGER, 0
Reaction starts, ns_federate__p4, 0, 1, 300000000, 0, 301768858, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 3, -1, 300000000, 0, 301769440, NO TRIGGER, 0
Reaction ends, ns_federate__p4, 0, 1, 300000000, 0, 301874800, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 300000000, 0, 301875588, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 300000000, 0, 301875842, NO TRIGGER, 0
Reaction starts, ns_federate__p4, 0, 2, 300000000, 0, 301876082, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p4, 0, 2, 300000000, 0, 301876175, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 300000000, 0, 301876436, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 300000000, 0, 301876606, NO TRIGGER, 0
Reaction starts, ns_federate__p4_0, 0, 1, 300000000, 0, 301876843, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 3, -1, 300000000, 0, 301877156, NO TRIGGER, 0
Reaction ends, ns_federate__p4_0, 0, 1, 300000000, 0, 301892857, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 300000000, 0, 301893064, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 300000000, 0, 301893262, NO TRIGGER, 0
Reaction starts, ns_federate__p4_0, 0, 2, 300000000, 0, 301893448, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p4_0, 0, 2, 300000000, 0, 301893541, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 300000000, 0, 301893685, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 300000000, 0, 301893859, NO TRIGGER, 0
Reaction starts, ns_federate__p4_1, 0, 1, 300000000, 0, 301894040, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 3, -1, 300000000, 0, 301894258, NO TRIGGER, 0
Reaction ends, ns_federate__p4_1, 0, 1, 300000000, 0, 301901405, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 300000000, 0, 301901669, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 300000000, 0, 301901803, NO TRIGGER, 0
Reaction starts, ns_federate__p4_1, 0, 2, 300000000, 0, 301901940, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p4_1, 0, 2, 300000000, 0, 301902034, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 300000000, 0, 301902225, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 300000000, 0, 301902385, NO TRIGGER, 0
Reaction starts, ns_federate__p4_2, 0, 1, 300000000, 0, 301902557, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 3, -1, 300000000, 0, 301902682, NO TRIGGER, 0
Reaction ends, ns_federate__p4_2, 0, 1, 300000000, 0, 301909273, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 300000000, 0, 301909478, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 300000000, 0, 301909609, NO TRIGGER, 0
Reaction starts, ns_federate__p4_2, 0, 2, 300000000, 0, 301909764, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p4_2, 0, 2, 300000000, 0, 301909863, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 300000000, 0, 301910005, NO TRIGGER, 0
Sending LTC, NO REACTOR, 3, -1, 300000000, 0, 301910359, NO TRIGGER, 0
Scheduler advancing time starts, NO REACTOR, -1, -1, 300000000, 0, 301926176, NO TRIGGER, 0
Sending NET, NO REACTOR, 3, -1, 350000000, 0, 301927133, NO TRIGGER, 0
Sending NET, NO REACTOR, 3, -1, 300000000, 1, 309234258, NO TRIGGER, 0
Scheduler advancing time ends, NO REACTOR, -1, -1, 300000000, 1, 309283184, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 300000000, 1, 309284878, NO TRIGGER, 0
Reaction starts, ns_federate__plant_2, 0, 2, 300000000, 1, 309285584, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 3, -1, 300000000, 1, 309286142, NO TRIGGER, 0
Reaction ends, ns_federate__plant_2, 0, 2, 300000000, 1, 309292115, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 300000000, 1, 309292607, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 300000000, 1, 310840336, NO TRIGGER, 0
Reaction starts, ns_federate__p4, 0, 2, 300000000, 1, 310840818, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 3, -1, 300000000, 1, 310841001, NO TRIGGER, 0
Reaction ends, ns_federate__p4, 0, 2, 300000000, 1, 310846188, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 300000000, 1, 310846384, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 300000000, 1, 310846513, NO TRIGGER, 0
Reaction starts, ns_federate__p4_0, 0, 2, 300000000, 1, 310846652, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 3, -1, 300000000, 1, 310846717, NO TRIGGER, 0
Reaction ends, ns_federate__p4_0, 0, 2, 300000000, 1, 310848182, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 300000000, 1, 310848262, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 300000000, 1, 310848343, NO TRIGGER, 0
Reaction starts, ns_federate__p4_1, 0, 2, 300000000, 1, 310848433, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 3, -1, 300000000, 1, 310848484, NO TRIGGER, 0
Reaction ends, ns_federate__p4_1, 0, 2, 300000000, 1, 310849813, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 300000000, 1, 310849882, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 300000000, 1, 310849962, NO TRIGGER, 0
Reaction starts, ns_federate__p4_2, 0, 2, 300000000, 1, 310850072, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 3, -1, 300000000, 1, 310850131, NO TRIGGER, 0
Reaction ends, ns_federate__p4_2, 0, 2, 300000000, 1, 310851381, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 300000000, 1, 310851449, NO TRIGGER, 0
Scheduler advancing time starts, NO REACTOR, -1, -1, 300000000, 1, 310851713, NO TRIGGER, 0
Sending NET, NO REACTOR, 3, -1, 350000000, 0, 310851987, NO TRIGGER, 0
Sending NET, NO REACTOR, 3, -1, 310000000, 0, 315479281, NO TRIGGER, 0
Scheduler advancing time ends, NO REACTOR, -1, -1, 310000000, 0, 315522075, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 310000000, 0, 315523340, NO TRIGGER, 0
Reaction starts, ns_federate__plant_2, 0, 2, 310000000, 0, 315523997, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 3, -1, 310000000, 0, 315524260, NO TRIGGER, 0
Reaction ends, ns_federate__plant_2, 0, 2, 310000000, 0, 315529357, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 310000000, 0, 315529802, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 310000000, 0, 316730656, NO TRIGGER, 0
Reaction starts, ns_federate__p4, 0, 2, 310000000, 0, 316731107, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 3, -1, 310000000, 0, 316731314, NO TRIGGER, 0
Reaction ends, ns_federate__p4, 0, 2, 310000000, 0, 316743035, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 310000000, 0, 316743300, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 310000000, 0, 316743479, NO TRIGGER, 0
Reaction starts, ns_federate__p4_0, 0, 2, 310000000, 0, 316743570, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 3, -1, 310000000, 0, 316743624, NO TRIGGER, 0
Reaction ends, ns_federate__p4_0, 0, 2, 310000000, 0, 316745280, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 310000000, 0, 316745372, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 310000000, 0, 316745462, NO TRIGGER, 0
Reaction starts, ns_federate__p4_1, 0, 2, 310000000, 0, 316745534, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 3, -1, 310000000, 0, 316745601, NO TRIGGER, 0
Reaction ends, ns_federate__p4_1, 0, 2, 310000000, 0, 316746923, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 310000000, 0, 316746991, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 310000000, 0, 316747073, NO TRIGGER, 0
Reaction starts, ns_federate__p4_2, 0, 2, 310000000, 0, 316747210, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 3, -1, 310000000, 0, 316747254, NO TRIGGER, 0
Reaction ends, ns_federate__p4_2, 0, 2, 310000000, 0, 316748592, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 310000000, 0, 316748661, NO TRIGGER, 0
Scheduler advancing time starts, NO REACTOR, -1, -1, 310000000, 0, 316748871, NO TRIGGER, 0
Sending NET, NO REACTOR, 3, -1, 350000000, 0, 316749142, NO TRIGGER, 0
Sending NET, NO REACTOR, 3, -1, 310000000, 1, 325481128, NO TRIGGER, 0
Scheduler advancing time ends, NO REACTOR, -1, -1, 310000000, 1, 325556242, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 310000000, 1, 325558124, NO TRIGGER, 0
Reaction starts, ns_federate__plant_2, 0, 2, 310000000, 1, 325558616, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 3, -1, 310000000, 1, 325567721, NO TRIGGER, 0
Reaction ends, ns_federate__plant_2, 0, 2, 310000000, 1, 325585406, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 310000000, 1, 325586218, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 310000000, 1, 326571144, NO TRIGGER, 0
Reaction starts, ns_federate__p4, 0, 2, 310000000, 1, 326572082, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 3, -1, 310000000, 1, 326572515, NO TRIGGER, 0
Reaction ends, ns_federate__p4, 0, 2, 310000000, 1, 326593942, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 310000000, 1, 326594393, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 310000000, 1, 326594711, NO TRIGGER, 0
Reaction starts, ns_federate__p4_0, 0, 2, 310000000, 1, 326595002, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 3, -1, 310000000, 1, 326595138, NO TRIGGER, 0
Reaction ends, ns_federate__p4_0, 0, 2, 310000000, 1, 326598206, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 310000000, 1, 326598329, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 310000000, 1, 326598479, NO TRIGGER, 0
Reaction starts, ns_federate__p4_1, 0, 2, 310000000, 1, 326598613, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 3, -1, 310000000, 1, 326598704, NO TRIGGER, 0
Reaction ends, ns_federate__p4_1, 0, 2, 310000000, 1, 326601082, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 310000000, 1, 326601204, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 310000000, 1, 326601352, NO TRIGGER, 0
Reaction starts, ns_federate__p4_2, 0, 2, 310000000, 1, 326601659, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 3, -1, 310000000, 1, 326601750, NO TRIGGER, 0
Reaction ends, ns_federate__p4_2, 0, 2, 310000000, 1, 326604428, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 310000000, 1, 326604557, NO TRIGGER, 0
Scheduler advancing time starts, NO REACTOR, -1, -1, 310000000, 1, 326605202, NO TRIGGER, 0
Sending NET, NO REACTOR, 3, -1, 350000000, 0, 326605821, NO TRIGGER, 0
Schedule called, s4, 0, 0, 350000000, 0, 350040306, s4.t, 50000000
Scheduler advancing time ends, NO REACTOR, -1, -1, 350000000, 0, 350041410, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 350000000, 0, 350043189, NO TRIGGER, 0
Reaction starts, s4, 0, 0, 350000000, 0, 350043877, NO TRIGGER, -9223372036854775808
Reaction ends, s4, 0, 0, 350000000, 0, 350044169, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 350000000, 0, 350044821, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 350000000, 0, 350045008, NO TRIGGER, 0
Reaction starts, ns_federate__plant_2, 0, 1, 350000000, 0, 350045122, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 3, -1, 350000000, 0, 350045731, NO TRIGGER, 0
Reaction ends, ns_federate__plant_2, 0, 1, 350000000, 0, 350106900, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 350000000, 0, 350107238, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 350000000, 0, 350107386, NO TRIGGER, 0
Reaction starts, ns_federate__plant_2, 0, 2, 350000000, 0, 350107569, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__plant_2, 0, 2, 350000000, 0, 350107664, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 350000000, 0, 350107792, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 350000000, 0, 350931209, NO TRIGGER, 0
Reaction starts, nr_federate__s4, 0, 0, 350000000, 0, 350932022, NO TRIGGER, -9223372036854775808
Reaction ends, nr_federate__s4, 0, 0, 350000000, 0, 350933475, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 350000000, 0, 350934290, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 350000000, 0, 351390925, NO TRIGGER, 0
Reaction starts, nr_federate__s4_0, 0, 0, 350000000, 0, 351392645, NO TRIGGER, -9223372036854775808
Reaction ends, nr_federate__s4_0, 0, 0, 350000000, 0, 351422175, NO TRIGGER, -9223372036854775808
Reaction starts, s4, 0, 1, 350000000, 0, 351423507, NO TRIGGER, -9223372036854775808
Reaction ends, s4, 0, 1, 350000000, 0, 351423887, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 350000000, 0, 351424561, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 350000000, 0, 351424872, NO TRIGGER, 0
Worker wait starts, NO REACTOR, 0, -1, 350000000, 0, 351425075, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 350000000, 0, 351425622, NO TRIGGER, 0
Reaction starts, s4, 0, 2, 350000000, 0, 351425933, NO TRIGGER, -9223372036854775808
Reaction ends, s4, 0, 2, 350000000, 0, 351426089, NO TRIGGER, -9223372036854775808
Reaction starts, nr_federate__s4_1, 0, 0, 350000000, 0, 351426590, NO TRIGGER, -9223372036854775808
Reaction ends, nr_federate__s4_1, 0, 0, 350000000, 0, 351427186, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 350000000, 0, 351427609, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 350000000, 0, 351427821, NO TRIGGER, 0
Worker wait starts, NO REACTOR, 0, -1, 350000000, 0, 351428020, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 350000000, 0, 351510157, NO TRIGGER, 0
Reaction starts, nr_federate__s4_2, 0, 0, 350000000, 0, 351511406, NO TRIGGER, -9223372036854775808
Reaction ends, nr_federate__s4_2, 0, 0, 350000000, 0, 351512669, NO TRIGGER, -9223372036854775808
Reaction starts, s4, 0, 3, 350000000, 0, 351513514, NO TRIGGER, -9223372036854775808
Reaction ends, s4, 0, 3, 350000000, 0, 351516882, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 350000000, 0, 351517439, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 350000000, 0, 351517587, NO TRIGGER, 0
Worker wait starts, NO REACTOR, 0, -1, 350000000, 0, 351517717, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 350000000, 0, 351517993, NO TRIGGER, 0
Reaction starts, s4, 0, 4, 350000000, 0, 351518125, NO TRIGGER, -9223372036854775808
Reaction ends, s4, 0, 4, 350000000, 0, 351518254, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 350000000, 0, 351518518, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 350000000, 0, 351518623, NO TRIGGER, 0
Reaction starts, ns_federate__p4, 0, 1, 350000000, 0, 351518799, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 3, -1, 350000000, 0, 351519366, NO TRIGGER, 0
Reaction ends, ns_federate__p4, 0, 1, 350000000, 0, 351546593, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 350000000, 0, 351546994, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 350000000, 0, 351547135, NO TRIGGER, 0
Reaction starts, ns_federate__p4, 0, 2, 350000000, 0, 351547357, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p4, 0, 2, 350000000, 0, 351547464, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 350000000, 0, 351547587, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 350000000, 0, 351547766, NO TRIGGER, 0
Reaction starts, ns_federate__p4_0, 0, 1, 350000000, 0, 351548029, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 3, -1, 350000000, 0, 351548202, NO TRIGGER, 0
Reaction ends, ns_federate__p4_0, 0, 1, 350000000, 0, 351553155, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 350000000, 0, 351553365, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 350000000, 0, 351553476, NO TRIGGER, 0
Reaction starts, ns_federate__p4_0, 0, 2, 350000000, 0, 351553591, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p4_0, 0, 2, 350000000, 0, 351553687, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 350000000, 0, 351553809, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 350000000, 0, 351553968, NO TRIGGER, 0
Reaction starts, ns_federate__p4_1, 0, 1, 350000000, 0, 351554136, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 3, -1, 350000000, 0, 351554273, NO TRIGGER, 0
Reaction ends, ns_federate__p4_1, 0, 1, 350000000, 0, 351558891, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 350000000, 0, 351559039, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 350000000, 0, 351559149, NO TRIGGER, 0
Reaction starts, ns_federate__p4_1, 0, 2, 350000000, 0, 351559266, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p4_1, 0, 2, 350000000, 0, 351559359, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 350000000, 0, 351559481, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 350000000, 0, 351559618, NO TRIGGER, 0
Reaction starts, ns_federate__p4_2, 0, 1, 350000000, 0, 351559796, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 3, -1, 350000000, 0, 351559945, NO TRIGGER, 0
Reaction ends, ns_federate__p4_2, 0, 1, 350000000, 0, 351564563, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 350000000, 0, 351564708, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 350000000, 0, 351564820, NO TRIGGER, 0
Reaction starts, ns_federate__p4_2, 0, 2, 350000000, 0, 351564934, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p4_2, 0, 2, 350000000, 0, 351565028, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 350000000, 0, 351565152, NO TRIGGER, 0
Sending LTC, NO REACTOR, 3, -1, 350000000, 0, 351565676, NO TRIGGER, 0
Scheduler advancing time starts, NO REACTOR, -1, -1, 350000000, 0, 351568224, NO TRIGGER, 0
Sending NET, NO REACTOR, 3, -1, 400000000, 0, 351568866, NO TRIGGER, 0
Sending NET, NO REACTOR, 3, -1, 350000000, 1, 362058291, NO TRIGGER, 0
Scheduler advancing time ends, NO REACTOR, -1, -1, 350000000, 1, 362077285, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 350000000, 1, 362077887, NO TRIGGER, 0
Reaction starts, ns_federate__plant_2, 0, 2, 350000000, 1, 362078167, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 3, -1, 350000000, 1, 362078348, NO TRIGGER, 0
Reaction ends, ns_federate__plant_2, 0, 2, 350000000, 1, 362080680, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 350000000, 1, 362080889, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 350000000, 1, 362710963, NO TRIGGER, 0
Reaction starts, ns_federate__p4, 0, 2, 350000000, 1, 362711553, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 3, -1, 350000000, 1, 362711782, NO TRIGGER, 0
Reaction ends, ns_federate__p4, 0, 2, 350000000, 1, 362728074, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 350000000, 1, 362728341, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 350000000, 1, 362728567, NO TRIGGER, 0
Reaction starts, ns_federate__p4_0, 0, 2, 350000000, 1, 362728669, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 3, -1, 350000000, 1, 362728755, NO TRIGGER, 0
Reaction ends, ns_federate__p4_0, 0, 2, 350000000, 1, 362731130, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 350000000, 1, 362731217, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 350000000, 1, 362734376, NO TRIGGER, 0
Reaction starts, ns_federate__p4_1, 0, 2, 350000000, 1, 362734523, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 3, -1, 350000000, 1, 362734580, NO TRIGGER, 0
Reaction ends, ns_federate__p4_1, 0, 2, 350000000, 1, 362736473, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 350000000, 1, 362736576, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 350000000, 1, 362736675, NO TRIGGER, 0
Reaction starts, ns_federate__p4_2, 0, 2, 350000000, 1, 362736836, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 3, -1, 350000000, 1, 362736894, NO TRIGGER, 0
Reaction ends, ns_federate__p4_2, 0, 2, 350000000, 1, 362738333, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 350000000, 1, 362738424, NO TRIGGER, 0
Scheduler advancing time starts, NO REACTOR, -1, -1, 350000000, 1, 362738692, NO TRIGGER, 0
Sending NET, NO REACTOR, 3, -1, 400000000, 0, 362739100, NO TRIGGER, 0
Sending NET, NO REACTOR, 3, -1, 360000000, 0, 368597453, NO TRIGGER, 0
Scheduler advancing time ends, NO REACTOR, -1, -1, 360000000, 0, 368611356, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 360000000, 0, 368611852, NO TRIGGER, 0
Reaction starts, ns_federate__plant_2, 0, 2, 360000000, 0, 368612058, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 3, -1, 360000000, 0, 368612179, NO TRIGGER, 0
Reaction ends, ns_federate__plant_2, 0, 2, 360000000, 0, 368613999, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 0, -1, 360000000, 0, 368614147, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 0, -1, 360000000, 0, 369214702, NO TRIGGER, 0
Reaction starts, ns_federate__p4, 0, 2, 360000000, 0, 369215132, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 3, -1, 360000000, 0, 369215335, NO TRIGGER, 0
Reaction ends, ns_federate__p4, 0, 2, 360000000, 0, 369226554, NO TRIGGER, -9223372036854775808
