Event, Reactor, Source, Destination, Elapsed Logical Time, Microstep, Elapsed Physical Time, Trigger, Extra Delay
Worker wait ends, NO REACTOR, 1, -1, 2950000000, 0, 2951878696, NO TRIGGER, 0
Reaction starts, ns_federate__p1, 1, 1, 2950000000, 0, 2951878869, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 0, -1, 2950000000, 0, 2951879401, NO TRIGGER, 0
Reaction ends, ns_federate__p1, 1, 1, 2950000000, 0, 2951908825, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2950000000, 0, 2951909108, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2950000000, 0, 2951909247, NO TRIGGER, 0
Reaction starts, ns_federate__p1, 1, 2, 2950000000, 0, 2951909403, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p1, 1, 2, 2950000000, 0, 2951909493, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2950000000, 0, 2951909620, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2950000000, 0, 2951909787, NO TRIGGER, 0
Reaction starts, ns_federate__p1_0, 1, 1, 2950000000, 0, 2951909961, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 0, -1, 2950000000, 0, 2951910114, NO TRIGGER, 0
Reaction ends, ns_federate__p1_0, 1, 1, 2950000000, 0, 2951915161, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2950000000, 0, 2951915358, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2950000000, 0, 2951915470, NO TRIGGER, 0
Reaction starts, ns_federate__p1_0, 1, 2, 2950000000, 0, 2951915587, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p1_0, 1, 2, 2950000000, 0, 2951915838, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2950000000, 0, 2951915973, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2950000000, 0, 2951916140, NO TRIGGER, 0
Reaction starts, ns_federate__p1_1, 1, 1, 2950000000, 0, 2951916347, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 0, -1, 2950000000, 0, 2951916467, NO TRIGGER, 0
Reaction ends, ns_federate__p1_1, 1, 1, 2950000000, 0, 2951922030, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2950000000, 0, 2951922156, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2950000000, 0, 2951922266, NO TRIGGER, 0
Reaction starts, ns_federate__p1_1, 1, 2, 2950000000, 0, 2951922380, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p1_1, 1, 2, 2950000000, 0, 2951922467, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2950000000, 0, 2951922593, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2950000000, 0, 2951922726, NO TRIGGER, 0
Reaction starts, ns_federate__p1_2, 1, 1, 2950000000, 0, 2951922900, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 0, -1, 2950000000, 0, 2951923019, NO TRIGGER, 0
Reaction ends, ns_federate__p1_2, 1, 1, 2950000000, 0, 2951927419, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2950000000, 0, 2951927555, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2950000000, 0, 2951927669, NO TRIGGER, 0
Reaction starts, ns_federate__p1_2, 1, 2, 2950000000, 0, 2951927784, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p1_2, 1, 2, 2950000000, 0, 2951927870, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2950000000, 0, 2951927994, NO TRIGGER, 0
Sending LTC, NO REACTOR, 0, -1, 2950000000, 0, 2951928377, NO TRIGGER, 0
Scheduler advancing time starts, NO REACTOR, -1, -1, 2950000000, 0, 2951930835, NO TRIGGER, 0
Sending NET, NO REACTOR, 0, -1, 3000000000, 0, 2951931369, NO TRIGGER, 0
Sending NET, NO REACTOR, 0, -1, 2950000000, 1, 2960961896, NO TRIGGER, 0
Scheduler advancing time ends, NO REACTOR, -1, -1, 2950000000, 1, 2961009779, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2950000000, 1, 2961011572, NO TRIGGER, 0
Reaction starts, ns_federate__plant, 1, 2, 2950000000, 1, 2961012224, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 0, -1, 2950000000, 1, 2961012640, NO TRIGGER, 0
Reaction ends, ns_federate__plant, 1, 2, 2950000000, 1, 2961018774, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2950000000, 1, 2961019330, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2950000000, 1, 2962361742, NO TRIGGER, 0
Reaction starts, ns_federate__p1, 1, 2, 2950000000, 1, 2962362392, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 0, -1, 2950000000, 1, 2962362795, NO TRIGGER, 0
Reaction ends, ns_federate__p1, 1, 2, 2950000000, 1, 2962412788, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2950000000, 1, 2962413408, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2950000000, 1, 2962413740, NO TRIGGER, 0
Reaction starts, ns_federate__p1_0, 1, 2, 2950000000, 1, 2962413962, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 0, -1, 2950000000, 1, 2962414185, NO TRIGGER, 0
Reaction ends, ns_federate__p1_0, 1, 2, 2950000000, 1, 2962423767, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2950000000, 1, 2962423973, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2950000000, 1, 2962424134, NO TRIGGER, 0
Reaction starts, ns_federate__p1_1, 1, 2, 2950000000, 1, 2962424290, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 0, -1, 2950000000, 1, 2962424456, NO TRIGGER, 0
Reaction ends, ns_federate__p1_1, 1, 2, 2950000000, 1, 2962429878, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2950000000, 1, 2962430035, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2950000000, 1, 2962430206, NO TRIGGER, 0
Reaction starts, ns_federate__p1_2, 1, 2, 2950000000, 1, 2962430531, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 0, -1, 2950000000, 1, 2962430672, NO TRIGGER, 0
Reaction ends, ns_federate__p1_2, 1, 2, 2950000000, 1, 2962433748, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2950000000, 1, 2962433909, NO TRIGGER, 0
Scheduler advancing time starts, NO REACTOR, -1, -1, 2950000000, 1, 2962434252, NO TRIGGER, 0
Sending NET, NO REACTOR, 0, -1, 3000000000, 0, 2962434647, NO TRIGGER, 0
Sending NET, NO REACTOR, 0, -1, 2960000000, 0, 2969504741, NO TRIGGER, 0
Scheduler advancing time ends, NO REACTOR, -1, -1, 2960000000, 0, 2969518154, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2960000000, 0, 2969518666, NO TRIGGER, 0
Reaction starts, ns_federate__plant, 1, 2, 2960000000, 0, 2969518846, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 0, -1, 2960000000, 0, 2969518948, NO TRIGGER, 0
Reaction ends, ns_federate__plant, 1, 2, 2960000000, 0, 2969520749, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2960000000, 0, 2969520892, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2960000000, 0, 2970300725, NO TRIGGER, 0
Reaction starts, ns_federate__p1, 1, 2, 2960000000, 0, 2970301150, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 0, -1, 2960000000, 0, 2970301401, NO TRIGGER, 0
Reaction ends, ns_federate__p1, 1, 2, 2960000000, 0, 2970313994, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2960000000, 0, 2970314210, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2960000000, 0, 2970314478, NO TRIGGER, 0
Reaction starts, ns_federate__p1_0, 1, 2, 2960000000, 0, 2970314591, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 0, -1, 2960000000, 0, 2970314682, NO TRIGGER, 0
Reaction ends, ns_federate__p1_0, 1, 2, 2960000000, 0, 2970316512, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2960000000, 0, 2970316587, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2960000000, 0, 2970316676, NO TRIGGER, 0
Reaction starts, ns_federate__p1_1, 1, 2, 2960000000, 0, 2970316764, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 0, -1, 2960000000, 0, 2970316813, NO TRIGGER, 0
Reaction ends, ns_federate__p1_1, 1, 2, 2960000000, 0, 2970318327, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2960000000, 0, 2970318401, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2960000000, 0, 2970318487, NO TRIGGER, 0
Reaction starts, ns_federate__p1_2, 1, 2, 2960000000, 0, 2970318610, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 0, -1, 2960000000, 0, 2970318658, NO TRIGGER, 0
Reaction ends, ns_federate__p1_2, 1, 2, 2960000000, 0, 2970320131, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2960000000, 0, 2970320205, NO TRIGGER, 0
Scheduler advancing time starts, NO REACTOR, -1, -1, 2960000000, 0, 2970320497, NO TRIGGER, 0
Sending NET, NO REACTOR, 0, -1, 3000000000, 0, 2970320820, NO TRIGGER, 0
Sending NET, NO REACTOR, 0, -1, 2960000000, 1, 2983965959, NO TRIGGER, 0
Scheduler advancing time ends, NO REACTOR, -1, -1, 2960000000, 1, 2984068256, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2960000000, 1, 2984070299, NO TRIGGER, 0
Reaction starts, ns_federate__plant, 1, 2, 2960000000, 1, 2984071056, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 0, -1, 2960000000, 1, 2984071640, NO TRIGGER, 0
Reaction ends, ns_federate__plant, 1, 2, 2960000000, 1, 2984090211, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2960000000, 1, 2984090844, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2960000000, 1, 2985664800, NO TRIGGER, 0
Reaction starts, ns_federate__p1, 1, 2, 2960000000, 1, 2985665252, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 0, -1, 2960000000, 1, 2985665626, NO TRIGGER, 0
Reaction ends, ns_federate__p1, 1, 2, 2960000000, 1, 2985677947, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2960000000, 1, 2985678245, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2960000000, 1, 2985678431, NO TRIGGER, 0
Reaction starts, ns_federate__p1_0, 1, 2, 2960000000, 1, 2985678598, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 0, -1, 2960000000, 1, 2985678738, NO TRIGGER, 0
Reaction ends, ns_federate__p1_0, 1, 2, 2960000000, 1, 2985680348, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2960000000, 1, 2985680423, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2960000000, 1, 2985680504, NO TRIGGER, 0
Reaction starts, ns_federate__p1_1, 1, 2, 2960000000, 1, 2985680659, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 0, -1, 2960000000, 1, 2985680712, NO TRIGGER, 0
Reaction ends, ns_federate__p1_1, 1, 2, 2960000000, 1, 2985682072, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2960000000, 1, 2985682147, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2960000000, 1, 2985682228, NO TRIGGER, 0
Reaction starts, ns_federate__p1_2, 1, 2, 2960000000, 1, 2985682409, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 0, -1, 2960000000, 1, 2985682455, NO TRIGGER, 0
Reaction ends, ns_federate__p1_2, 1, 2, 2960000000, 1, 2985683724, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2960000000, 1, 2985683798, NO TRIGGER, 0
Scheduler advancing time starts, NO REACTOR, -1, -1, 2960000000, 1, 2985684090, NO TRIGGER, 0
Sending NET, NO REACTOR, 0, -1, 3000000000, 0, 2985684372, NO TRIGGER, 0
Schedule called, s1, 0, 0, 3000000000, 0, 3000135645, s1.t, 50000000
Scheduler advancing time ends, NO REACTOR, -1, -1, 3000000000, 0, 3000136402, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 3000000000, 0, 3000136911, NO TRIGGER, 0
Reaction starts, s1, 1, 0, 3000000000, 0, 3000137102, NO TRIGGER, -9223372036854775808
Reaction ends, s1, 1, 0, 3000000000, 0, 3000137330, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 3000000000, 0, 3000137761, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 3000000000, 0, 3000137869, NO TRIGGER, 0
Reaction starts, ns_federate__plant, 1, 1, 3000000000, 0, 3000138011, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 0, -1, 3000000000, 0, 3000138387, NO TRIGGER, 0
Reaction ends, ns_federate__plant, 1, 1, 3000000000, 0, 3000160651, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 3000000000, 0, 3000160845, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 3000000000, 0, 3000160932, NO TRIGGER, 0
Reaction starts, ns_federate__plant, 1, 2, 3000000000, 0, 3000161018, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__plant, 1, 2, 3000000000, 0, 3000161090, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 3000000000, 0, 3000161166, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 3000000000, 0, 3000564629, NO TRIGGER, 0
Reaction starts, nr_federate__s1, 1, 0, 3000000000, 0, 3000565227, NO TRIGGER, -9223372036854775808
Reaction ends, nr_federate__s1, 1, 0, 3000000000, 0, 3000566484, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 3000000000, 0, 3000567022, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 3000000000, 0, 3000934096, NO TRIGGER, 0
Reaction starts, s1, 1, 1, 3000000000, 0, 3000935101, NO TRIGGER, -9223372036854775808
Reaction ends, s1, 1, 1, 3000000000, 0, 3000935530, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 3000000000, 0, 3000936174, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 3000000000, 0, 3001049632, NO TRIGGER, 0
Reaction starts, nr_federate__s1_1, 1, 0, 3000000000, 0, 3001050011, NO TRIGGER, -9223372036854775808
Reaction ends, nr_federate__s1_1, 1, 0, 3000000000, 0, 3001050929, NO TRIGGER, -9223372036854775808
Reaction starts, s1, 1, 2, 3000000000, 0, 3001051354, NO TRIGGER, -9223372036854775808
Reaction ends, s1, 1, 2, 3000000000, 0, 3001051508, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 3000000000, 0, 3001051899, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 3000000000, 0, 3001052004, NO TRIGGER, 0
Worker wait starts, NO REACTOR, 1, -1, 3000000000, 0, 3001052086, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 3000000000, 0, 3001502602, NO TRIGGER, 0
Reaction starts, nr_federate__s1_2, 1, 0, 3000000000, 0, 3001503239, NO TRIGGER, -9223372036854775808
Reaction ends, nr_federate__s1_2, 1, 0, 3000000000, 0, 3001504069, NO TRIGGER, -9223372036854775808
Reaction starts, s1, 1, 3, 3000000000, 0, 3001504590, NO TRIGGER, -9223372036854775808
Reaction ends, s1, 1, 3, 3000000000, 0, 3001504724, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 3000000000, 0, 3001504959, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 3000000000, 0, 3001505047, NO TRIGGER, 0
Worker wait starts, NO REACTOR, 1, -1, 3000000000, 0, 3001505124, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 3000000000, 0, 3001505288, NO TRIGGER, 0
Reaction starts, s1, 1, 4, 3000000000, 0, 3001505378, NO TRIGGER, -9223372036854775808
Reaction ends, s1, 1, 4, 3000000000, 0, 3001505462, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 3000000000, 0, 3001505619, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 3000000000, 0, 3001505684, NO TRIGGER, 0
Reaction starts, ns_federate__p1, 1, 1, 3000000000, 0, 3001505864, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 0, -1, 3000000000, 0, 3001506175, NO TRIGGER, 0
Reaction ends, ns_federate__p1, 1, 1, 3000000000, 0, 3001521713, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 3000000000, 0, 3001521880, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 3000000000, 0, 3001521961, NO TRIGGER, 0
Reaction starts, ns_federate__p1, 1, 2, 3000000000, 0, 3001522046, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p1, 1, 2, 3000000000, 0, 3001522104, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 3000000000, 0, 3001522178, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 3000000000, 0, 3001522281, NO TRIGGER, 0
Reaction starts, ns_federate__p1_0, 1, 1, 3000000000, 0, 3001522354, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 0, -1, 3000000000, 0, 3001522449, NO TRIGGER, 0
Reaction ends, ns_federate__p1_0, 1, 1, 3000000000, 0, 3001525475, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 3000000000, 0, 3001525552, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 3000000000, 0, 3001525618, NO TRIGGER, 0
Reaction starts, ns_federate__p1_0, 1, 2, 3000000000, 0, 3001525687, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p1_0, 1, 2, 3000000000, 0, 3001525739, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 3000000000, 0, 3001525814, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 3000000000, 0, 3001525915, NO TRIGGER, 0
Reaction starts, ns_federate__p1_1, 1, 1, 3000000000, 0, 3001526002, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 0, -1, 3000000000, 0, 3001526077, NO TRIGGER, 0
Reaction ends, ns_federate__p1_1, 1, 1, 3000000000, 0, 3001529166, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 3000000000, 0, 3001529247, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 3000000000, 0, 3001529314, NO TRIGGER, 0
Reaction starts, ns_federate__p1_1, 1, 2, 3000000000, 0, 3001529381, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p1_1, 1, 2, 3000000000, 0, 3001529437, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 3000000000, 0, 3001529512, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 3000000000, 0, 3001529593, NO TRIGGER, 0
Reaction starts, ns_federate__p1_2, 1, 1, 3000000000, 0, 3001529685, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 0, -1, 3000000000, 0, 3001529756, NO TRIGGER, 0
Reaction ends, ns_federate__p1_2, 1, 1, 3000000000, 0, 3001532370, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 3000000000, 0, 3001532452, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 3000000000, 0, 3001532517, NO TRIGGER, 0
Reaction starts, ns_federate__p1_2, 1, 2, 3000000000, 0, 3001532595, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p1_2, 1, 2, 3000000000, 0, 3001532647, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 3000000000, 0, 3001532725, NO TRIGGER, 0
Sending LTC, NO REACTOR, 0, -1, 3000000000, 0, 3001532932, NO TRIGGER, 0
Scheduler advancing time starts, NO REACTOR, -1, -1, 3000000000, 0, 3001534327, NO TRIGGER, 0
Sending NET, NO REACTOR, 0, -1, 3050000000, 0, 3001534644, NO TRIGGER, 0
Sending NET, NO REACTOR, 0, -1, 3000000000, 1, 3008473003, NO TRIGGER, 0
Scheduler advancing time ends, NO REACTOR, -1, -1, 3000000000, 1, 3008521387, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 3000000000, 1, 3008523002, NO TRIGGER, 0
Reaction starts, ns_federate__plant, 1, 2, 3000000000, 1, 3008523857, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 0, -1, 3000000000, 1, 3008524330, NO TRIGGER, 0
Reaction ends, ns_federate__plant, 1, 2, 3000000000, 1, 3008530221, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 3000000000, 1, 3008530838, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 3000000000, 1, 3009773081, NO TRIGGER, 0
Reaction starts, ns_federate__p1, 1, 2, 3000000000, 1, 3009773875, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 0, -1, 3000000000, 1, 3009774216, NO TRIGGER, 0
Reaction ends, ns_federate__p1, 1, 2, 3000000000, 1, 3009793676, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 3000000000, 1, 3009794015, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 3000000000, 1, 3009794294, NO TRIGGER, 0
Reaction starts, ns_federate__p1_0, 1, 2, 3000000000, 1, 3009794477, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 0, -1, 3000000000, 1, 3009794605, NO TRIGGER, 0
Reaction ends, ns_federate__p1_0, 1, 2, 3000000000, 1, 3009797233, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 3000000000, 1, 3009797340, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 3000000000, 1, 3009797466, NO TRIGGER, 0
Reaction starts, ns_federate__p1_1, 1, 2, 3000000000, 1, 3009797587, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 0, -1, 3000000000, 1, 3009797730, NO TRIGGER, 0
Reaction ends, ns_federate__p1_1, 1, 2, 3000000000, 1, 3009799648, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 3000000000, 1, 3009799758, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 3000000000, 1, 3009799880, NO TRIGGER, 0
Reaction starts, ns_federate__p1_2, 1, 2, 3000000000, 1, 3009800168, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 0, -1, 3000000000, 1, 3009800246, NO TRIGGER, 0
Reaction ends, ns_federate__p1_2, 1, 2, 3000000000, 1, 3009802100, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 3000000000, 1, 3009802205, NO TRIGGER, 0
Scheduler advancing time starts, NO REACTOR, -1, -1, 3000000000, 1, 3009802583, NO TRIGGER, 0
Sending NET, NO REACTOR, 0, -1, 3050000000, 0, 3009802986, NO TRIGGER, 0
Sending NET, NO REACTOR, 0, -1, 3010000000, 0, 3020135980, NO TRIGGER, 0
Scheduler advancing time ends, NO REACTOR, -1, -1, 3010000000, 0, 3020263733, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 3010000000, 0, 3020266309, NO TRIGGER, 0
Reaction starts, ns_federate__plant, 1, 2, 3010000000, 0, 3020267353, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 0, -1, 3010000000, 0, 3020268314, NO TRIGGER, 0
Reaction ends, ns_federate__plant, 1, 2, 3010000000, 0, 3020290740, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 3010000000, 0, 3020291603, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 3010000000, 0, 3021819981, NO TRIGGER, 0
Reaction starts, ns_federate__p1, 1, 2, 3010000000, 0, 3021821284, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 0, -1, 3010000000, 0, 3021821941, NO TRIGGER, 0
Reaction ends, ns_federate__p1, 1, 2, 3010000000, 0, 3021839641, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 3010000000, 0, 3021840091, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 3010000000, 0, 3021840359, NO TRIGGER, 0
Reaction starts, ns_federate__p1_0, 1, 2, 3010000000, 0, 3021840664, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 0, -1, 3010000000, 0, 3021840778, NO TRIGGER, 0
Reaction ends, ns_federate__p1_0, 1, 2, 3010000000, 0, 3021843390, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 3010000000, 0, 3021843493, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 3010000000, 0, 3021843612, NO TRIGGER, 0
Reaction starts, ns_federate__p1_1, 1, 2, 3010000000, 0, 3021843873, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 0, -1, 3010000000, 0, 3021844057, NO TRIGGER, 0
Reaction ends, ns_federate__p1_1, 1, 2, 3010000000, 0, 3021846026, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 3010000000, 0, 3021846128, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 3010000000, 0, 3021846245, NO TRIGGER, 0
Reaction starts, ns_federate__p1_2, 1, 2, 3010000000, 0, 3021846578, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 0, -1, 3010000000, 0, 3021846657, NO TRIGGER, 0
Reaction ends, ns_federate__p1_2, 1, 2, 3010000000, 0, 3021848682, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 3010000000, 0, 3021848785, NO TRIGGER, 0
Scheduler advancing time starts, NO REACTOR, -1, -1, 3010000000, 0, 3021849310, NO TRIGGER, 0
Sending NET, NO REACTOR, 0, -1, 3050000000, 0, 3021850049, NO TRIGGER, 0
Sending NET, NO REACTOR, 0, -1, 3010000000, 1, 3034773704, NO TRIGGER, 0
Scheduler advancing time ends, NO REACTOR, -1, -1, 3010000000, 1, 3034806974, NO TRIGGER, 0
